ID	Database	Citation
12829793	Pubmed	"SLC5A8, a sodium transporter, is a tumor suppressor gene silenced by methylation in human colon aberrant crypt foci and cancers. Li H, Myeroff L, Smiraglia D, Romero MF, Pretlow TP, Kasturi L, et al. Proc Natl Acad Sci U S A. 2003 Jul 8;100(14):8412–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12829793"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12829793"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12829793"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
